index,axis-0,axis-1,axis-2
209,3.0,677.3512370288372,605.5374780297279
210,3.0,674.4779087305069,740.3869709670544
211,3.0,672.7281637787819,207.7834965288639
212,3.0,672.3474498391151,914.5068449378014
213,3.0,671.8571002036333,837.1766505688429
214,3.0,670.7985152155161,666.3355157673359
215,3.0,670.3077072203159,1189.1927699148655
216,3.0,668.5448182821274,235.39528128504753
217,3.0,665.5620520114899,1244.6493310332298
218,3.0,665.8663845211267,29.373836368322372
219,3.0,665.301606118679,733.6850793063641
220,3.0,663.6960194706917,916.2150356918573
221,3.0,661.2800303697586,1211.5554113686085
222,3.0,661.4961325526237,656.3316687047482
223,3.0,661.242036908865,632.1839028447866
224,3.0,659.7708884626627,1275.5613535046577
225,3.0,659.2569369971752,1222.2865244448185
226,3.0,659.26650172472,1218.2073828577995
227,3.0,658.2326624244452,944.5087806284428
228,3.0,657.7455673515797,829.5251207351685
229,3.0,657.354416102171,915.5657428503036
230,3.0,656.6081430315971,611.1781925410032
231,3.0,656.3626727461815,731.6683087646961
232,3.0,654.6828026473522,1197.5553483068943
233,3.0,654.6360019743443,559.3127506971359
234,3.0,654.2710683941841,213.27618464827538
235,3.0,653.2146505713463,18.175696924328804
236,3.0,652.2462094128132,791.6865066289902
237,3.0,651.7545369118452,733.8852269724011
238,3.0,650.8765280023217,720.0318500325084
239,3.0,650.7067412436008,44.45617127418518
240,3.0,650.4169503450394,766.5521641373634
241,3.0,649.6452378928661,723.4251082241535
242,3.0,647.5823076069355,917.204858392477
243,3.0,645.6385498940945,1185.5671743750572
244,3.0,646.3214785158634,777.2212606370449
245,3.0,645.2817814648151,1190.4445614814758
246,3.0,644.360797226429,827.3814729750156
247,3.0,642.8351477533579,729.7167915701866
248,3.0,642.75989189744,51.316342920064926
249,3.0,642.1319496929646,834.8402104973793
250,3.0,641.3168160319328,845.4865328669548
251,3.0,641.1572728902102,693.0550051704049
252,3.0,639.7237383127213,1175.753032758832
253,3.0,640.2087146639824,1170.2020599842072
254,3.0,639.8837094455957,748.0401738137007
255,3.0,638.498192101717,850.1941087990999
256,3.0,638.4728699326515,46.42898052930832
257,3.0,637.0979580059648,1167.894023656845
258,3.0,636.6401886940002,759.5026923418045
259,3.0,636.0926560908556,883.7961321920156
260,3.0,636.3825475871563,708.3279573321342
261,3.0,636.2275941967964,553.6817741990089
262,3.0,635.7060140371323,65.35472112894058
263,3.0,635.297688126564,1177.6272884011269
264,3.0,635.3820515275002,869.410825252533
265,3.0,635.2771665453911,670.8238336890936
266,3.0,635.5292879939079,52.370625257492065
267,3.0,634.3149317800999,850.8819588497281
268,3.0,634.394268065691,626.431080520153
269,3.0,634.520373404026,23.56225225329399
270,3.0,633.1344722509384,710.13821567595
271,3.0,632.4285945296288,1335.4515486359596
272,3.0,631.3393928706646,841.4903702139854
273,3.0,629.5774067044258,840.4384555518627
274,3.0,629.3536076247692,894.4079802334309
275,3.0,628.8394211679697,891.035541255027
276,3.0,628.5614188015461,695.7255280911922
277,3.0,629.5114648938179,60.64118179678917
278,3.0,626.7153554260731,610.5047799944878
279,3.0,627.3786549270153,555.4544558525085
280,3.0,624.8078645020723,848.5810907185078
281,3.0,625.0182426217943,648.0369108468294
282,3.0,624.3288561403751,903.4357713758945
283,3.0,623.7959416508675,835.3514312803745
284,3.0,623.5292629301548,694.4806258678436
285,3.0,623.6477853059769,639.3199085593224
286,3.0,622.3988601565361,689.5557938814163
287,3.0,622.1932096779346,345.1153795570135
288,3.0,621.1199587732553,934.876324929297
289,3.0,621.354931563139,876.4190938472748
290,3.0,621.1281226724386,835.8195922672749
291,3.0,619.7670742422342,611.3680340349674
292,3.0,618.4280666708946,873.635860979557
293,3.0,619.1906255185604,379.2302836626768
294,3.0,617.8247898221016,683.0379565469921
295,3.0,617.3550396263599,650.2016746848822
296,3.0,616.5282997488976,569.2571698725224
297,3.0,616.4091770648956,343.54114907979965
298,3.0,614.5505504310131,927.8358218818903
299,3.0,614.6757761836052,615.6724711358547
300,3.0,614.6573999524117,608.3690535128117
301,3.0,613.8437054604292,784.0162597168237
302,3.0,613.6524293124676,771.6505882441998
303,3.0,613.6082630157471,708.4950115680695
304,3.0,613.403698772192,911.4848262369633
305,3.0,613.1152435690165,688.2901829481125
306,3.0,612.390990704298,717.4879541695118
307,3.0,611.3368535637856,613.0548213757575
308,3.0,610.3520098626614,635.2711832225323
309,3.0,608.4851280152798,764.3073181807995
310,3.0,607.0976824089885,384.2227482497692
311,3.0,606.4146823883057,706.6821457743645
312,3.0,605.620165169239,625.5207605957985
313,3.0,605.9624868892133,607.6097060441971
314,3.0,605.2578477263451,61.20050497353077
315,3.0,604.4564750790596,748.5113781988621
316,3.0,604.1068895310163,724.11734700948
317,3.0,602.6425119042397,1176.628821015358
318,3.0,603.2945903539658,678.563585370779
319,3.0,603.0083983531222,397.0067600077018
320,3.0,601.5662582218647,1315.5068765580654
321,3.0,600.6793350875378,770.2907347381115
322,3.0,600.2966351807117,728.320117354393
323,3.0,599.2989975810051,396.2502321898937
324,3.0,598.3844569027424,743.8303114026785
325,3.0,596.841478690505,30.432612508535385
326,3.0,595.7951309531927,927.2277262061834
327,3.0,595.8112872838974,767.4798094630241
328,3.0,596.3208211064339,537.1496201455593
329,3.0,596.2950376272202,49.46354150772095
330,3.0,595.2592953145504,629.8068152666092
331,3.0,594.1587874293327,647.5832667648792
332,3.0,592.498724937439,695.4110321998596
333,3.0,592.9617242738605,55.01749205030501
334,3.0,592.0262586846948,1258.3690289855003
335,3.0,592.1213262528181,925.0890696942806
336,3.0,590.562432050705,956.4139683842659
337,3.0,590.6857756376266,769.6251512765884
338,3.0,590.7338468432426,726.8619579523802
339,3.0,591.0762276574969,52.288641571998596
340,3.0,589.7188766896725,1301.6988960206509
341,3.0,590.4927094578743,1253.6455972194672
342,3.0,589.6250544786453,761.6223403513432
343,3.0,588.8409188836813,633.2162675857544
344,3.0,589.3841412365437,623.5959402322769
345,3.0,587.7341393232346,54.93653401732445
346,3.0,586.6282028853893,718.5084811449051
347,3.0,586.3548409342766,938.4471973478794
348,3.0,585.7956349998713,589.3555092513561
349,3.0,584.8007453382015,1231.8240589499474
350,3.0,584.3751830160618,767.2029118984938
351,3.0,583.3612739741802,1317.2863348424435
352,3.0,581.6263401806355,772.7301307022572
353,3.0,581.5386241078377,389.7767932265997
354,3.0,580.9019641578197,1340.2594920396805
355,3.0,581.1030093804002,747.1189856082201
356,3.0,581.3824817836285,647.6059782803059
357,3.0,580.6650846600533,362.41780111193657
358,3.0,578.8873350024223,1309.0812452286482
359,3.0,577.6452945172787,943.5533384084702
360,3.0,578.2746115326881,644.9441973529756
361,3.0,577.4319716691971,720.6280988454819
362,3.0,577.4803999960423,380.246409535408
