index,axis-0,axis-1,axis-2
361,2.0,682.2039202898741,291.5518407523632
362,2.0,680.1883264929056,1327.3517945706844
363,2.0,679.4328698813915,1241.5139996409416
364,2.0,677.4947532713413,1283.2171383351088
365,2.0,677.4992535710335,1163.660795122385
366,2.0,677.4421373009682,290.2449402809143
367,2.0,676.0771321803331,295.87451370060444
368,2.0,674.6923180818558,340.6517443060875
369,2.0,672.9906283961609,286.00790153909475
370,2.0,671.6522619128227,138.47689199447632
371,2.0,669.5465069115162,1275.3825078606606
372,2.0,668.5830345749855,288.5696339607239
373,2.0,666.0374044701457,349.9066214337945
374,2.0,663.5706631541252,652.5114290416241
375,2.0,663.7517897039652,143.7542523443699
376,2.0,662.7869278639555,128.80609112977982
377,2.0,660.5964341759682,657.5526786148548
378,2.0,660.447887212038,1331.1429009139538
379,2.0,660.358628988266,1182.2118087410927
380,2.0,658.6292573213577,468.32356280088425
381,2.0,655.5144724845886,1354.5105410814285
382,2.0,656.3478566408157,463.6535121500492
383,2.0,650.7354936301708,1248.519563704729
384,2.0,649.6519408226013,658.2503277957439
385,2.0,647.752489566803,1307.5238973498344
386,2.0,648.3779344856739,353.5807675719261
387,2.0,647.4060913920403,1121.5056771934032
388,2.0,645.2552856504917,1249.176633194089
389,2.0,644.5506058931351,455.3307780921459
390,2.0,644.674271017313,121.41773608326912
391,2.0,644.4265670180321,1111.2791113555431
392,2.0,642.4823605120182,326.3023000359535
393,2.0,640.7051745355129,1248.1034761741757
394,2.0,641.1176558881998,343.0354924350977
395,2.0,640.4208645820618,897.169769525528
396,2.0,638.7016690671444,210.45687347650528
397,2.0,638.8847816213965,117.18470387160778
398,2.0,638.3906829059124,1255.4928226470947
399,2.0,636.6229654848576,364.4541884958744
400,2.0,636.4489357173443,469.52596151828766
401,2.0,632.653297662735,62.255073338747025
402,2.0,631.5643310546875,917.4869834184647
403,2.0,630.5902037620544,811.4691173732281
404,2.0,630.85213278234,145.25163182616234
405,2.0,629.3089424669743,1366.4972941279411
406,2.0,629.2921369075775,1080.5019661784172
407,2.0,627.6750648617744,1330.3936270475388
408,2.0,622.8292869627476,110.60253497958183
409,2.0,622.2983162105083,61.61440324783325
410,2.0,620.39122864604,1236.4330591261387
411,2.0,620.4353202581406,142.50748091936111
412,2.0,615.2866145968437,206.48857113718987
413,2.0,614.1847215145826,800.7484345436096
414,2.0,613.5292795300484,505.60071009397507
415,2.0,610.6323144435883,1223.3085526823997
416,2.0,610.8377794623375,173.67635866999626
